USERID,BIRTHYEAR,SEX,DEPT,OCCUPATION,CODE01,REDR_TYPE_NAME
ac0e3ef850f1acf7d0056491f6bb3adb,1997.0,男,工商管理学院,市场营销,2015,本科生
610cd2402c8a2dc25b43c46f7c4c347c,1995.0,女,财政税务学院,财政学,2018,研究生
cb06730f093e18a50c35cc889f68a299,1992.0,女,国际商务外语学院,日语口译,2015,研究生
2811b993844646989197b400be9fc4ea,1997.0,男,法学院,法学,2015,本科生
68df8ef21c4c82b58d11be84b8a2ffde,1996.0,女,法学院,法学,2014,本科生
130dc1b076617e3181709dc47eab2e9c,1993.0,女,金融学院,金融硕士,2016,研究生
6cc88220f21d6aca3732d93377c51254,1996.0,男,财政税务学院,财政学类(含财政学和税收学),2015,本科生
6cca91cc11ecc0d3ac84e7421490eb8c,1996.0,男,金融学院,保险,2018,研究生
c3aab1c7c43b4476f184d51956110a76,1997.0,女,统计学院,经济统计学,2015,本科生
6249bb5dee83595dbb0843d05cdcc19f,1997.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
61e44452e9ad5dc723ab392ceab6681e,1995.0,女,法学院,法学,2014,本科生
c3cb8253d8e7b0ba22c8a32aa21f3b9c,1992.0,女,金融学院,金融硕士,2015,研究生
3ad335bb83931691d1213233282fc15e,1993.0,女,工商管理学院,人力资源管理,2015,研究生
34d91db0d9d9a580e3831865084de23e,1994.0,女,统计学院,应用统计硕士,2016,研究生
34b15f26d68fd01a5ac961333e77346d,1993.0,女,会计学院,财务管理,2015,研究生
cd13323215bd2897954b1beeaaf0b6ce,1983.0,女,国际经济贸易学院,国际贸易学,2015,研究生
6034cbe4b4cf23a1f287d9f5cd1fea73,1993.0,女,经济学院,劳动经济学,2016,研究生
3525102403e450743a93afebfd24b464,1990.0,女,统计学院,应用统计硕士,2015,研究生
23e7efc24c8673ab0ec39ae47b8e9f1a,1992.0,女,统计学院,应用统计硕士,2016,研究生
cb407353de17ffa968dba9e9ee8a013a,1993.0,女,统计学院,统计学,2016,研究生
31607cdc2f94e9fbfea26992587045c6,1993.0,男,应用金融与行为科学学院,金融学(行为金融学方向),2013,本科生
67c19bffb7bc7420abe60a2a239d5791,1996.0,女,公共管理学院,会计学,2016,本科生
7ecffc74b220b5ec704e8ef13e12e00e,1994.0,女,应用金融与行为科学学院,金融学(行为金融学方向),2013,本科生
cba4e88fa23364f7c476ac8555ddf9a1,1992.0,女,统计学院,应用统计硕士,2016,研究生
9c5c469eaa33526f92e71e5ec147af3f,1992.0,男,国际经济贸易学院,国际商务硕士,2015,研究生
921024df16ebd804a9370748d77d2da7,1996.0,女,统计学院,应用统计,2018,研究生
245e6ffcf9098a3650f6f419eab8ec03,1995.0,女,统计学院,应用统计硕士,2016,研究生
85a521f2bd3a42d37c1c22cec584b253,1997.0,男,统计学院,经济统计学,2015,本科生
5fa1a45fcd42a6a2021ff01f240f436b,1995.0,女,法学院,法学,2014,本科生
c4c8a9e29554d477af3458b08b80c52a,1990.0,女,金融学院,金融硕士,2015,研究生
c4d2fe61fc71a5fc36950fbd038c1e08,1993.0,女,工商管理学院,物流管理,2015,研究生
0f396b653a7fb8fcd9e5cded5e2fb579,1993.0,女,会计学院,财务管理,2015,研究生
b749a0e43cffef8eaa346cbd31de4b8f,1995.0,女,法学院,法学,2014,研究生
588bbf6745935a787d5d0654c0a33be2,1992.0,女,马克思主义学院,社会学,2014,研究生
716d836b6af76746becb44e657ae9695,1991.0,女,会计学院,会计,2015,研究生
6985d6ed8ca3d9cc90d35bba05f6c6fb,1997.0,女,统计学院,经济统计学,2015,本科生
c113285f8dda29c118b45ee6981a7798,1996.0,女,法学院,法学,2014,本科生
61730a9562c7d1d9071244b88a398c08,1993.0,男,金融学院,金融硕士,2015,研究生
9dc0c9f3e8963d157ab171f79abb4426,1994.0,女,研究生院,企业管理,2016,研究生
9464f831df7c66d628f352da50b9ab7a,1995.0,女,财政税务学院,税收学,2013,本科生
7f13808f204c819495e828a2aec383cd,1995.0,女,法学院,法学,2014,本科生
60f0b021e3ca4330143cc931d45e6cae,1985.0,男,其他,,2009,教师
5a09f479a457762e85f54d63a169135a,1994.0,男,统计学院,统计学,2016,研究生
228070b57f65803523e447cf025146cc,1996.0,女,数据科学与人工智能学院,数学与应用数学,2015,本科生
77fcb2d4188fad390c9f8a21ef0f702b,1995.0,女,会计学院,会计,2017,研究生
1122ef7d5ba0134357821388730b2110,1998.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2016,本科生
d2758f350602e4d7ea4d86e1e1bd885c,1995.0,男,马克思主义学院,科学技术哲学,2017,研究生
1af1d9a0cbf74c56a5fe39bd92af0889,1994.0,女,会计学院,会计学,2017,研究生
feb7c9a05e9cb6c9fe5a38f0ae2f9b07,1998.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
e660afdd0100209703f3da0729e2d45b,1995.0,女,统计学院,应用统计,2018,研究生
3d463917387accef0f2f3b747d9f01a5,1998.0,女,人文与传播学院,新闻传播学类(含汉语言文学、新闻学和广告学),2016,本科生
a617dd339b628bd04f43ea492ac5f321,1998.0,女,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2018,本科生
2beb378b60f0a84a124739873389ea60,1981.0,男,投资工程管理学院,,2014,教师
331891603362f2368e187c1e29ae440d,1989.0,女,会计学院,会计,2016,研究生
0efa3defd989fa52bb1c8499ecbd7e98,1987.0,女,科研处,,2011,教工
164f929520c2c969c367e26ec7dad69f,1975.0,女,高等职业技术学院,,2002,教师
c4597f21f59a7230dad07eea589c6397,1992.0,女,法学院,法学,2015,研究生
adea05cc8bc349968b73139726cd03cb,1990.0,男,国际经济贸易学院,国际商务硕士,2015,研究生
980251c32c11e92a486fc6a7b6d86ca6,1992.0,男,公共管理学院,行政管理,2017,研究生
324aed83461044c622a1b60c3db6dfae,1995.0,女,萨里国际学院,旅游管理(休闲与服务管理方向),2014,本科生
4a33e35e216e51eb7578299783fb2777,1996.0,女,会计学院,资产评估,2015,本科生
1e672d330ede036a15a7ea74726f051e,1993.0,女,金融学院,金融学,2016,研究生
3d50134704512e54a3fd8c688ac24ed5,1998.0,男,萨里国际学院,工商管理(跨国公司),2016,本科生
0d1e9d2e2d1028a5eec1a14ef4e814d7,1996.0,女,法学院,法学,2014,本科生
c979d4a969d843f1d91362790812011e,1993.0,男,公共管理学院,社会学,2013,本科生
cb88426f96b5d1296ee4ea1523c32db7,1992.0,男,法学院,法律(非法学),2016,研究生
1c22b6bb93b44a40dca82b848fa51c8c,1993.0,男,工商管理学院,会计学(注册会计师方向),2015,研究生
3011335e9b1a33c863d95e9c3540ae38,1996.0,女,会计学院,财务管理,2014,本科生
19270b311ca3d32f3b10c242c8695506,1994.0,女,公共管理学院,行政管理,2017,研究生
b570dea2e94f7c4ffae17fb0e44c2154,1993.0,女,财政税务学院,财政学,2016,研究生
ba8ea1bbce7391770a3969cec57bde62,1993.0,男,公共管理学院,教育经济与管理,2016,研究生
ff434e525ccdd8b44b275b2f3bc62eea,1997.0,女,财政税务学院,财政学,2014,本科生
b01dd39ed24ff4c23fac3a867308b099,1995.0,女,会计学院,会计,2015,研究生
f0b99d564dfdbda2ee0c1bc951058ba9,1995.0,女,高等职业技术学院,财务管理,2016,本科生
d10ada5c243479aa7f16ff264ce94e2d,1999.0,女,统计学院,经济统计学,2017,本科生
8913b57b4a2645daffd9dbf03c16ec79,1997.0,女,金融学院,金融学,2015,本科生
0ca531d6173f83580ed11db26d7de3ce,1992.0,男,投资工程管理学院,国民经济学,2017,研究生
aee3b9790be426638a7367499e3f8918,1994.0,女,管理科学与工程学院,信息管理与信息系统,2013,本科生
ced12ad0d5eaa7e581c7d4b8a10295fe,1993.0,女,公共管理学院,汉语言文学(公关文秘方向),2016,研究生
b9ff3a117420604bef00edda2b2121b5,1995.0,女,国际商学院,金融学(国际商学院专业),2013,本科生
3d4b0bc425a5fb780d8a8d3666d03555,1997.0,女,萨里国际学院,工商管理(跨国公司),2015,本科生
86eb857c7fe015438f8be759b7863167,1996.0,女,投资工程管理学院,房地产开发与管理,2014,本科生
543d3ec057d215fd22cb9a6519ae6513,1997.0,男,投资工程管理学院,工程管理,2015,本科生
cce37e2e60fcc19cf6444f226e0e5bff,1993.0,女,金融学院,金融硕士,2016,研究生
3c36dd93c1477551e33cc1bb5fe7fbbd,1996.0,女,公共管理学院,劳动与社会保障,2014,本科生
f8189a84422bd449a2cc6cd121fc7714,1996.0,女,工商管理学院,工商管理,2014,本科生
07eb8d3c4ac87ddb5fde3b4a502a9164,1998.0,女,国际商学院,金融学(国际商学院专业),2016,本科生
3e0d13b7bc084ced9732c5436598ba6a,1998.0,女,公共管理学院,社会学,2017,本科生
b3916cb927aba735d3d170fa2490c27b,1990.0,男,管理科学与工程学院,工程管理,2017,研究生
0df60e3d85d05d966eaf7da357437df5,1992.0,男,统计学院,应用统计,2017,研究生
65bdefa42192b1db77ba05f692f819da,1995.0,男,统计学院,应用统计,2017,研究生
0bc251d70b9f93a6b262bb83f5293e57,1995.0,女,统计学院,经济统计学,2014,本科生
9964d1d054d83ee42a93178a34255b5f,1995.0,女,统计学院,应用统计,2018,研究生
20bedc75df355dd40def701e5bc6097c,1993.0,女,公共管理学院,行政管理,2018,研究生
3a61b1bbbe7c1c3d65f50f701d02ec12,1992.0,女,公共管理学院,社会学,2015,研究生
0ad0ed1ca53c4299ffc959e180b87358,1990.0,男,经济学院,经济史,2015,研究生
4b7d6c56b646ad039f83a8d0875c04e7,1992.0,女,公共管理学院,土地资源管理,2015,研究生
feb841742cf7847395a3f0460ba5fe8d,1993.0,女,法学院,刑法学,2016,研究生
5a60b01cc4b344e41d8eef16b4833a43,1995.0,女,公共管理学院,社会学,2013,本科生
571b551a92484615fc9e80e378aebbca,1994.0,女,会计学院,会计学,2016,研究生
a70520834e859b7ea753c3546aaca269,1997.0,女,投资工程管理学院,房地产开发与管理,2015,本科生
791bea9b8d41a3af4e203c28a878afbb,1994.0,女,法学院,法学,2014,本科生
2866a3b2b7954a8c7c4d13ac2d8a6fee,1993.0,女,人文与传播学院,新闻与传播,2016,研究生
4b5aa057e44e45f6be646d115e500252,1993.0,女,人文与传播学院,新闻与传播,2016,研究生
0a0b5f55b4790b5e879b4d9389b4c86c,1992.0,女,统计学院,应用统计硕士,2015,研究生
e6b0086ac21acd613199648cbeb173f0,1974.0,男,网络信息管理中心,,2017,教工
e9a68adb59018d6dc9834561575e8eb0,1996.0,女,管理科学与工程学院,计算机科学与技术,2015,本科生
baca5fe022f37c04e3bccb9886b6830a,2000.0,男,法学院,法学,2018,本科生
37a549ad8c1de3341ea438b29fb68cdc,1994.0,女,会计学院,会计学,2015,研究生
5d9b73db109c01f4915df29ec0b4c4e7,1995.0,女,公共管理学院,行政管理,2017,研究生
7fc2f1985bbdc3947e1700ce3885d245,1999.0,男,萨里国际学院,工商管理(跨国公司),2017,本科生
336d048918a828a4e840c5024916bcba,1968.0,女,图书馆,,2002,图书馆工作人员
a12357e8d5354884b17c2a3982242d2d,1997.0,女,金融学院,金融学,2015,本科生
c0c0fa6742981ce8444e1166d394556f,1996.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
22d0584a848cbf74e95429afe6429259,1997.0,女,会计学院,会计学,2015,本科生
6addcfc6c70a9d597fa2cd4ce6011d37,1991.0,男,经济学院,数量经济学,2016,研究生
c98c2ea9078823562a7bb58069ddf3f3,1994.0,女,经济学院,数量经济学,2016,研究生
b977d0ad3b7b7a36e4c41ba4a6a016c0,1995.0,男,高等职业技术学院,信息管理与信息系统,2018,本科生
2f1c09db9a327b30e11c452f04254b8c,1996.0,女,会计学院,会计学,2014,本科生
c379992b12b73f03503d81221b7a39f8,1995.0,男,国际商学院,会计,2017,研究生
0bad6821a8214e8f5deec5723129002d,1991.0,男,萨里国际学院,企业管理,2015,研究生
b488ca17ced1b650de57e7f81229cb04,2000.0,女,工商管理学院,物流管理,2018,本科生
c3ad4014833dabafd96d0d0ce28dcd1e,1996.0,女,金融学院,保险学,2014,本科生
d9ae4d7c790a020ac641123b5682f664,1995.0,女,会计学院,财务管理,2014,本科生
f20fc70b8bd3d120af3595fd5a2acc79,1995.0,男,金融学院,保险,2017,研究生
0d1eb6a7a11fec2ec5b84819195492d7,,,金融学院,金融学类(含金融学、金融工程、保险学和投资学),2017,本科生
b8cc5542512d1c5ba0cb391251a04ea5,1994.0,女,会计学院,财务管理,2015,研究生
b3cc5c3c7871d02ee124131f05114d32,1993.0,女,统计学院,统计学,2016,研究生
dd0ec6a1021d1c1cf061329258711c82,1993.0,女,统计学院,统计学,2016,研究生
84afab3fe7486468f6e9cb7a23d088bc,1997.0,女,萨里国际学院,旅游管理,2014,本科生
462805be65c7e0056ac1c2777f87f03c,1993.0,男,经济学院,经济史,2016,研究生
182894a21de6b4d6ee45cde243c0dcfc,1987.0,男,管理科学与工程学院,工程管理,2017,研究生
7b6b4eda9dbe6004e9e081288676c57f,1983.0,男,其他,,2016,教师
3fe0869dca9d4053732a3537d8db2152,1993.0,女,法学院,法律(非法学),2017,研究生
7b249a60f19b3b3a098b7c5850c0efb7,1994.0,女,金融学院,保险硕士,2016,研究生
39abd516eafbb4f17e984cc35ee8fbcf,1994.0,女,金融学院,金融,2017,研究生
f3d51c623ff8820bbaf0615c395d7590,1988.0,女,管理科学与工程学院,工程管理,2016,研究生
78dfdeee094b310969984cf36860f105,1994.0,男,会计学院,会计学,2012,本科生
a63a4381053d17fe0a325b2609c2a85b,1998.0,男,高等职业技术学院,国际经济与贸易,2017,本科生
039f9003970cfe53746c3c76b814f36a,1995.0,女,会计学院,财政学,2017,研究生
d0cd38cfe8f7ef0150795e6bf62ad246,1993.0,女,高等职业技术学院,旅游管理,2016,本科生
e3379d96ba249a569914e672bb2d1d13,1997.0,男,人文与传播学院,新闻传播学类(含汉语言文学、新闻学和广告学),2016,本科生
7aa927d0b78219e239577ecccee8867d,1997.0,女,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2016,本科生
a2234702c95dac41f3df162fcc435cde,1997.0,女,公共管理学院,劳动与社会保障,2015,本科生
e4e9aea1b3674d45e0fcda8a215e7c87,1995.0,女,会计学院,会计学,2017,研究生
2ce2a2917a0a34f2e3370fd41ef024fc,2000.0,女,国际经济贸易学院,国际经济与贸易,2018,本科生
2bcfa0e5a4c0eb28d97473c0a24a266b,1997.0,女,法学院,法学,2016,本科生
f0d170247bd7da156de151be0bf20ed6,1996.0,男,管理科学与工程学院,计算机科学与技术,2014,本科生
e5a53f88e4188adafbde84da28fe557e,1994.0,女,人文与传播学院,新闻与传播,2016,研究生
0a12d5ab59a9147d37a59d1c0cdfc4c8,1973.0,女,工商管理学院,,2014,教工
4f2f3527ae382a84cfb19240a6222f58,1997.0,女,人文与传播学院,新闻传播学类(含汉语言文学、新闻学和广告学),2016,本科生
cab8a0473217958d1925f2a0fda5ae36,1994.0,女,金融学院,金融学,2016,研究生
a48ffc36a8b6ffdff276f3bb80fa4bdb,1999.0,女,萨里国际学院,工商管理(萨里国际学院专业),2018,本科生
513866ca28948a6601909c366dfb1377,2000.0,女,萨里国际学院,酒店管理,2018,本科生
0f4e352d22045cc2d556fd99dc021fe1,1994.0,女,管理科学与工程学院,管理科学与工程,2017,研究生
84e46741fccadbad74118fe3435ea44b,1996.0,女,财政税务学院,税收学,2014,本科生
5f94ee65008a5cd115644b330f6bcbc6,1974.0,男,会计学院,,2006,教师
343ef9baf3daec09a57f43cd23a5c87a,2000.0,男,经济学院,经济学,2018,本科生
9ddcc04b0aee88d7278d508df0b4439f,1995.0,男,工商管理学院,公司治理,2017,研究生
215986389741bd81f9ae04f2bd70c150,1996.0,女,国际商务外语学院,日语,2014,本科生
fb8193bd9dd31d2516d8c9086b72fe4b,1995.0,女,公共管理学院,教育经济与管理,2017,研究生
e8e8e38bc7c283683c7df562f5572ff1,1995.0,女,高等职业技术学院,旅游管理,2017,本科生
f3cc4f566c32b6443b6e8141db5c14db,1993.0,女,国际商务外语学院,外国语言学及应用语言学,2015,研究生
5160156f2407d56733ca4ba415179126,1994.0,女,管理科学与工程学院,信息管理与信息系统,2013,本科生
6bcae968a7016630492f76d8fdcc930e,1997.0,女,高等职业技术学院,金融学,2018,本科生
291fbb66c1347583bca6eccb4b9f4268,1993.0,男,会计学院,会计学,2016,研究生
51d98dbbbaebc4b9f06c42c6b37cd8d0,1986.0,女,工商管理学院,MBA,2015,研究生
8f163f5a3f1a5fbc11c57e3bd217c0ba,1998.0,男,统计学院,经济统计学,2016,本科生
8f6724f31c5e9d59e9afaafcfaf08a5d,1992.0,男,人文与传播学院,新闻与传播,2017,研究生
50ee71a0e780ea567c71ca355eb70346,1995.0,男,高等职业技术学院,旅游管理,2017,本科生
33bfd01ac7c3ce0e501bb5f55e6c70fe,1997.0,女,统计学院,应用统计学,2016,本科生
b29edbc401a954f3d17a0f0a5a146284,1999.0,女,会计学院,会计学,2016,本科生
3e1760818b2b7f7f006e9e67341f3806,1994.0,女,经济学院,劳动经济学,2016,研究生
aedd91194a5b345768cb64e5ff6abac9,1989.0,男,工商管理学院,MBA,2015,研究生
c746323f98961d993a40f5369e982635,1996.0,女,国际商学院,会计学,2014,本科生
8e59858e66aec0d9722d8393eef2d76a,1991.0,男,研究生院,企业管理,2016,研究生
3780eede9d5cb31f37997ad386474fc8,1995.0,女,金融学院,金融学,2018,研究生
2bdfd4444eedd6603c22108f5f2991f3,1994.0,女,金融学院,金融硕士,2016,研究生
59bb6bc9783989dd74f0b3401cf20141,1994.0,男,财政税务学院,税收学,2014,本科生
3c672948cc33b308ccda3d956f3c4b19,1962.0,女,图书馆,,2000,图书馆工作人员
255b8675e826e19dcec404b12d02127c,2000.0,女,国际商学院,经济学,2018,本科生
dfde28b1499cfa57c79d95f4fb858f55,1994.0,女,法学院,法律(非法学),2018,研究生
55b5c4d8913098a929c8e720c0e168fe,1995.0,男,财政税务学院,税务,2017,研究生
e8fe325f4aa32bc759f42101b60b7740,1998.0,女,管理科学与工程学院,管理科学与工程类(含管理科学、信息管理与信息系统和电子商务),2016,本科生
d72d455397bfea6dfd5d3aa786bbfb16,1996.0,女,经济学院,经济学,2015,本科生
99f5cdee3c4e414da8f4fd5b7657ce41,1994.0,男,高等职业技术学院,旅游管理,2016,本科生
7ec94ea7ef8a4497efbbfc51a99da02a,1995.0,女,工商管理学院,市场营销,2014,本科生
f3619106985f73dc68a545fea7012495,1997.0,女,金融学院,投资学,2015,本科生
18dbf3f1be8f88d52ae468bf34a64d38,1998.0,女,法学院,法学,2015,本科生
39951f3203d48638356fe93289a29de6,1995.0,男,经济学院,会计学(国际会计方向CGA),2016,研究生
1632b6ce6eb0bca93e53d8132bde9315,1980.0,女,离退休人员工作处,,2012,教工
25eabdc9ddd040dd45755d74fd9ce87d,1999.0,女,投资工程管理学院,管理科学与工程类(含工程管理和房地产开发与管理),2017,本科生
22ffca4c5f52fa408002fea4a0a431f9,1966.0,男,培训与继续教育学院,,2004,教工
77e080e28e6a1d95d691210e2b56dd6b,1997.0,女,人文与传播学院,汉语言文学,2015,本科生
932fbfa884a749d90fe77aaefea6d66d,1997.0,女,会计学院,会计学,2015,本科生
1079b546508e2f4002cdd9128c7b698a,1996.0,女,萨里国际学院,工商管理(跨国公司),2014,本科生
f52d88d13553b91b7f3d2194ffcd9971,1997.0,女,萨里国际学院,工商管理(跨国公司),2015,本科生
bf67e48fcef4275831aad03d3d6d14ee,1996.0,女,统计学院,经济统计学,2014,本科生
c3ffe43dfebba4b7f50ba6cea6765a1f,1994.0,女,国际经济贸易学院,国际商务硕士,2016,研究生
e33e53f3fd80a1e53bfac3aacc9605df,1997.0,女,萨里国际学院,工商管理(跨国公司),2015,本科生
8cf5148551b1089d51e1d5a8dd9f5fb1,1995.0,女,会计学院,会计学,2013,本科生
560d263d2e6c539198143c0f7fc50000,1996.0,女,会计学院,会计学,2015,本科生
deb58145edeaf13b77a4489f61499039,1996.0,女,金融学院,金融学,2015,本科生
ddde4eb544cd9f825f72b126f73b35bd,1981.0,男,公共管理学院,社会保障,2017,研究生
790d08ecf014fc33517380882b812581,1994.0,女,财政税务学院,财政学,2017,研究生
bbd635b1b0bb3995fbd82c73cf1956f7,1992.0,男,国际经济贸易学院,国际商务硕士,2015,研究生
adbf7f3d7280c26cc313114ec95ea36b,1995.0,女,金融学院,保险,2018,研究生
1e9c1fc7b9b2f93ab158228a3e4a3679,1991.0,女,国际商务外语学院,英语笔译,2017,研究生
0aea7af9882c446c81c472c6eac89c13,2000.0,女,国际商学院,会计学(国际商学院专业),2017,本科生
a405cb28daf608435578584173535641,1996.0,女,萨里国际学院,旅游管理(休闲与服务管理方向),2014,本科生
452de57a51edeb178b1fab0f832b52fb,1996.0,女,国际商务外语学院,商务英语,2014,本科生
86bd5286cf470b159c4c2ae026e356fc,1998.0,女,其他,,2016,本科生
a6d18b07ad95476d35b0486598e16a0d,1995.0,女,数据科学与人工智能学院,数学与应用数学,2013,本科生
7dfcfaf6104e43fb81c2b1e846a71fbc,1994.0,女,高等职业技术学院,国际经济与贸易,2016,本科生
e8413037a9353390d2e60b080d9e4890,1996.0,女,高等职业技术学院,国际经济与贸易,2017,本科生
9a15559784935e6bc959bb0891e0c7eb,1992.0,女,金融学院,金融工程,2015,研究生
4bc295edfd8042ed8842c2a23e4cd585,1992.0,男,会计学院,会计学,2015,研究生
69f9260698268d7bca07aa6624bd668e,1992.0,男,公共管理学院,行政管理,2015,研究生
40e67bc90a1598ba12b51d55b5023572,1993.0,女,法学院,法学,2015,研究生
8d107aa21b1bc5c1f867210b3bbea7b8,1996.0,女,应用金融与行为科学学院,金融学,2014,本科生
ad3031e90d3117090f1c90192f7cc19c,1994.0,男,高等职业技术学院,财务管理,2017,本科生
420b4db98dfd3a9fc72c47af4c18e067,1997.0,男,会计学院,会计学,2015,本科生
48444909c2c1730edb7d7d2a44e84b0d,1994.0,女,财政税务学院,税务,2017,研究生
2970955af2e5c03608d4576d71feab9f,1997.0,女,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2016,本科生
b24038410066c8e4426f17b422b7d95a,1990.0,男,经济学院,数量经济学,2015,研究生
7a00f574b3928991003bccf6c008be30,1993.0,女,投资工程管理学院,国民经济学,2016,研究生
92ccd3a2239880f14e6376eeb1469e58,1995.0,女,工商管理学院,工商管理,2014,本科生
0ba1c7f46bcf4ea817e552601e8dc2e1,1997.0,女,工商管理学院,工商管理,2014,本科生
ccd758e1a29c228ce09996acb569d10c,1996.0,女,工商管理学院,市场营销,2014,本科生
522b677909165cd710f0a7f03f05932b,1996.0,男,萨里国际学院,旅游管理,2014,本科生
716638db3eb86dc381f74ffad9e4e196,1995.0,女,高等职业技术学院,旅游管理,2017,本科生
294252ca46fafb3b9ed97d6b5a614b55,1998.0,男,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
76d8c6b873709f973d546043afc9309f,1997.0,女,管理科学与工程学院,管理科学与工程类(含管理科学、信息管理与信息系统和电子商务),2016,本科生
4f507b6aa662b9410940a51b1b209d3c,1996.0,女,投资工程管理学院,工程管理,2014,本科生
ee9d39c1c2e6af28fe5c7afd68dc0251,1997.0,男,法学院,法学,2016,本科生
0bef564dfd04af4d75395c7fb30bd1c4,1997.0,女,金融学院,金融工程,2015,本科生
baa75eb97052554b4efb76ae8ec4a5f5,1993.0,女,国际经济贸易学院,国际经济与贸易,2016,研究生
611d49c912271d3c0494ca5a1a515435,1993.0,男,金融学院,国际经济与贸易,2017,研究生
eeddec4c8f0361e3596663a93231cd32,1995.0,女,工商管理学院,物流管理,2015,本科生
f4dc25fea76b9cc41485686e4a082b9e,1998.0,女,国际商务外语学院,商务英语,2016,本科生
60acfbeeb769d77d951c3f411e54dcb3,1998.0,女,国际商学院,会计学(国际商学院专业),2017,本科生
0a5db7aac49cc2c7bec425f9df66a92a,1996.0,女,萨里国际学院,旅游管理,2014,本科生
23bc69fc6c36fa3603bd8df1a0bb944b,1995.0,女,高等职业技术学院,国际经济与贸易,2016,本科生
82cca4a0f289256e1af033cfec6aedf0,1997.0,女,人文与传播学院,新闻学,2015,本科生
d4c33dc15ea589d558f652964182809d,1990.0,女,高等职业技术学院,财务管理,2015,本科生
bd39405271e97ac7cb4823d41e54b0e5,1993.0,女,法学院,法律(非法学),2017,研究生
b49d9e5851be6f56967a18046da1b26e,1995.0,女,会计学院,会计学,2017,研究生
0c5152caad8a4ba657164dd9f9034440,1970.0,女,会计学院,,2000,教师
8dde30708550846d0448fa34fee1655d,1987.0,女,研究生院,,2013,教工
8b1048b48313f44e2685d5ce47fa39be,1995.0,女,会计学院,会计学(国际会计方向ACCA),2014,本科生
27dbbeb16c09bc74a3fdd53c9c594f0e,1995.0,男,统计学院,经济统计学,2013,本科生
a75911a62d634ff975a7445aab8168e0,1996.0,男,财政税务学院,财政学,2015,本科生
8867146e2a119de9f2243b3c2cd6722c,1992.0,女,工商管理学院,市场营销,2014,研究生
a18dac6a3edf44b01c87a260a719c51e,2000.0,女,国际商学院,会计学(与英国奥斯特大学合作办学项目),2018,本科生
8732b2c6a25923bc6fae21390d018662,1998.0,女,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
3edbc99f937a50d60cba9851fbb80440,1999.0,女,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2017,本科生
94323a617b20e552678a3e41d6aad70a,1994.0,女,马克思主义学院,马克思主义基本原理,2017,研究生
03e31b8ed6875a325a51b33a31cf278d,1994.0,女,统计学院,金融与风险统计,2016,研究生
bf78fa9516bd8f2bc602a1418595fc06,1994.0,女,统计学院,应用统计,2017,研究生
b1e8f3ac3e1dcb5ec801b52dbc22b706,1992.0,男,金融学院,金融硕士,2016,研究生
996a4b078501fe9764ff665208dbd8b3,1999.0,女,会计学院,会计学,2017,本科生
cbe2bc61c4a2b260b10ed705d0ad137a,1997.0,女,萨里国际学院,工商管理(跨国公司),2015,本科生
2000e86ce3ef77e175d0847e55124b5f,1994.0,女,金融学院,金融工程,2017,研究生
a0c045491c416f1e3224111d1e2561b2,1997.0,女,国际商学院,金融学,2015,本科生
b001e0dda4610622783c21ec87026bca,1995.0,男,国际经济贸易学院,国际经济与贸易,2014,本科生
bfee55a924baaea95adab8d8c75fb6ff,1997.0,男,会计学院,工商管类(含会计学、财务管理和资产评估),2016,本科生
83249f498c661c76236db0a2a00e1c90,1997.0,女,工商管理学院,工商管理类(含工商管理、市场营销和人力资源管理),2017,本科生
f5909a243da2e6274ef51840d8f0b04a,1996.0,女,工商管理学院,工商管理,2014,本科生
baa355b12915ea96dddedcd571e4717f,1994.0,女,会计学院,资产评估硕士,2016,研究生
c063d54377823fe8940d5851b823dee4,1994.0,女,金融学院,金融硕士,2015,研究生
b5206e7bbc2373c3be86b0dd36d10f7f,1994.0,女,萨里国际学院,旅游管理,2017,研究生
31d16920a0d3e997b2a9c8f05c6c9e53,1978.0,女,创新创业与实验教学中心,,2012,教工
192af0d9206a4ed476d991e484554ace,1976.0,女,投资工程管理学院,,2005,教工
786bc1921749051f5a3afcc14a2a1633,1995.0,女,工商管理学院,公司治理,2017,研究生
37270c5a633725353ea1b17584f69ca2,1996.0,女,国际商务外语学院,商务英语,2014,本科生
d227502adaf8ca8e176e1bfe41fefb55,1981.0,女,培训与继续教育学院,,2012,图书馆工作人员
d83eb54a8a8a6a157e6f806fda2808f2,1996.0,男,应用金融与行为科学学院,金融学(国际商学院专业),2017,研究生
665ed8bdf48f412b9aa5c925fd63501e,1996.0,女,高等职业技术学院,金融学,2017,本科生
34f929e22333d99fcf093464c2471093,1998.0,男,公共管理学院,公共管理类(含公共事业管理、行政管理和劳动与社会保障),2016,本科生
